session_id,start_date,end_date,first_prod,last_prod,prod_count,most_common_cat,count_num_unique_cat,time_diff,time_per_prod,time_first_prod,item_purch,purch_date,0,1,2,3,most_seen_cluster,first_item_cluster,last_item_cluster
48060,2020-12-01 11:58:37.487,2020-12-01 12:06:05.962,2447,15029,5,4,30,448,89,día,2808,2020-12-01 12:06:57.479,0.0,1.0,4.0,0.0,2,2,1
48064,2020-05-19 10:58:55.118,2020-05-19 11:10:06.085,12047,18558,4,7,31,670,167,día,18696,2020-05-19 11:10:48.825,1.0,2.0,1.0,0.0,1,1,1
48079,2020-04-11 13:30:26.324,2020-04-11 13:30:26.324,22753,22753,1,30,26,0,0,tarde,12551,2020-04-11 13:30:45.766,0.0,1.0,0.0,0.0,1,1,1
48082,2020-09-12 12:41:05.892,2020-09-12 12:41:05.892,17296,17296,1,4,20,0,0,tarde,2679,2020-09-12 12:41:44.485,0.0,0.0,1.0,0.0,2,2,2
48088,2020-07-20 15:37:44.266,2020-07-20 15:37:44.266,3195,3195,1,4,18,0,0,tarde,13698,2020-07-20 15:38:45.443,0.0,0.0,1.0,0.0,2,2,2
48090,2021-05-06 07:56:29.507,2021-05-06 08:22:09.637,4012,21665,2,3,25,1540,770,día,6627,2021-05-06 19:52:44.392,0.0,2.0,0.0,0.0,1,1,1
48097,2020-01-11 01:06:43.210,2020-01-11 12:13:29.607,7016,27370,3,30,32,40006,13335,madrugada,5893,2020-01-11 12:15:21.859,2.0,0.0,0.0,1.0,0,0,3
48106,2020-06-25 07:22:47.420,2020-06-25 09:48:58.975,24374,18966,3,7,28,8771,2923,día,24549,2020-06-25 14:26:57.839,2.0,1.0,0.0,0.0,0,1,0
48109,2021-01-01 14:11:22.803,2021-01-01 14:12:47.737,14356,23109,2,30,31,84,42,tarde,25529,2021-01-01 14:12:49.090,1.0,1.0,0.0,0.0,0,0,1
48115,2020-09-07 17:33:07.497,2020-09-07 20:10:16.811,18671,21759,11,28,20,9429,857,tarde,3481,2020-09-07 20:19:03.672,0.0,0.0,11.0,0.0,2,2,2
48126,2020-01-02 21:44:58.056,2020-01-02 21:44:58.056,10804,10804,1,30,24,0,0,noche,170,2020-01-02 21:47:02.921,0.0,1.0,0.0,0.0,1,1,1
48127,2020-05-18 15:22:45.828,2020-05-18 15:22:45.828,10982,10982,1,2,18,0,0,tarde,21453,2020-05-18 15:30:49.444,0.0,0.0,0.0,1.0,3,3,3
48132,2021-01-03 01:28:12.929,2021-01-03 01:30:57.677,26412,13633,4,3,29,164,41,madrugada,13463,2021-01-03 01:31:41.928,0.0,4.0,0.0,0.0,1,1,1
48138,2021-04-02 05:53:30.237,2021-04-02 06:07:07.547,4564,26551,8,4,32,817,102,madrugada,7643,2021-04-02 06:07:42.463,0.0,2.0,6.0,0.0,2,2,1
48145,2020-04-22 07:51:56.980,2020-04-22 07:54:10.883,24691,7792,3,30,25,133,44,día,5367,2020-04-22 07:55:05.652,1.0,0.0,2.0,0.0,2,0,2
48147,2020-12-05 17:39:53.924,2020-12-05 18:11:34.157,360,24830,28,47,55,1900,67,tarde,5763,2020-12-05 18:11:55.805,0.0,15.0,1.0,12.0,1,1,2
48153,2020-08-02 19:15:53.214,2020-08-02 19:16:43.020,26562,19134,2,4,28,49,24,noche,3591,2020-08-02 19:17:39.625,0.0,1.0,1.0,0.0,1,1,2
48155,2020-12-12 21:18:50.954,2020-12-12 21:19:32.179,16971,19889,2,3,25,41,20,noche,24918,2020-12-12 21:19:40.843,0.0,2.0,0.0,0.0,1,1,1
48159,2020-02-13 11:14:31.383,2020-02-13 11:16:32.532,1029,4193,6,6,22,121,20,día,23789,2020-02-13 11:16:58.627,0.0,0.0,6.0,0.0,2,2,2
48163,2020-05-13 14:18:21.955,2020-05-13 14:18:21.955,14373,14373,1,3,25,0,0,tarde,1367,2020-05-13 14:19:47.384,0.0,1.0,0.0,0.0,1,1,1
48164,2021-03-31 13:19:40.423,2021-03-31 13:19:40.423,25415,25415,1,4,21,0,0,tarde,1148,2021-03-31 13:19:48.891,0.0,0.0,1.0,0.0,2,2,2
48166,2020-01-25 03:00:22.483,2020-01-25 03:00:22.483,15778,15778,1,2,17,0,0,madrugada,11054,2020-01-25 03:02:05.299,0.0,0.0,0.0,1.0,3,3,3
48167,2021-03-01 10:10:42.821,2021-03-01 23:40:09.099,576,14136,4,3,24,48566,12141,día,4620,2021-03-01 23:41:06.421,0.0,4.0,0.0,0.0,1,1,1
48175,2021-03-10 16:17:03.380,2021-03-10 16:24:00.998,21881,14782,7,4,31,417,59,tarde,21784,2021-03-10 16:40:51.036,0.0,5.0,2.0,0.0,1,1,2
48176,2020-12-17 00:00:24.777,2020-12-17 00:00:24.777,17431,17431,1,53,19,0,0,madrugada,17239,2020-12-17 00:01:38.147,0.0,0.0,1.0,0.0,2,2,2
48177,2020-11-10 10:49:15.250,2020-11-10 10:49:15.250,4116,4116,1,4,21,0,0,día,10586,2020-11-10 10:49:22.059,0.0,0.0,1.0,0.0,2,2,2
48178,2020-07-14 20:18:13.359,2020-07-14 20:22:13.861,8621,11386,7,4,35,240,34,noche,930,2020-07-14 20:23:01.793,0.0,2.0,5.0,0.0,2,1,1
48187,2020-04-22 18:58:56.574,2020-04-22 19:21:23.763,17567,3257,4,30,32,1347,336,noche,16230,2020-04-22 19:21:41.554,1.0,3.0,0.0,0.0,1,0,1
48197,2020-02-21 04:03:27.461,2020-02-21 04:09:01.231,15816,26241,7,30,29,333,47,madrugada,513,2020-02-21 04:11:11.503,5.0,2.0,0.0,0.0,0,0,0
48199,2020-03-28 12:56:57.643,2020-03-28 12:57:58.213,24317,8622,2,7,19,60,30,tarde,12251,2020-03-28 12:58:48.810,0.0,0.0,2.0,0.0,2,2,2
48201,2021-05-13 07:49:43.787,2021-05-13 08:13:20.316,19912,22466,16,4,45,1416,88,día,4038,2021-05-13 08:13:57.413,0.0,7.0,9.0,0.0,2,2,1
48202,2020-06-23 11:56:03.603,2020-06-23 11:56:32.900,192,2849,2,4,18,29,14,día,17362,2020-06-23 11:56:47.251,0.0,0.0,2.0,0.0,2,2,2
48206,2021-01-01 10:30:40.045,2021-01-01 16:18:44.084,1640,11053,6,28,18,20884,3480,día,12622,2021-01-01 16:19:15.613,0.0,0.0,6.0,0.0,2,2,2
48216,2020-10-11 07:48:57.463,2020-10-11 12:57:01.027,19091,1342,17,4,43,18483,1087,día,24015,2020-10-11 12:57:43.761,0.0,14.0,3.0,0.0,1,1,1
48218,2021-05-06 18:19:13.885,2021-05-06 18:24:32.624,23497,452,5,3,26,318,63,noche,12821,2021-05-06 18:27:15.667,0.0,5.0,0.0,0.0,1,1,1
48222,2020-10-21 13:26:32.271,2020-10-21 13:26:32.271,9403,9403,1,4,18,0,0,tarde,20770,2020-10-21 13:27:16.553,0.0,0.0,1.0,0.0,2,2,2
48225,2021-05-29 18:25:04.706,2021-05-29 18:41:21.381,17503,12202,18,4,38,976,54,noche,20986,2021-05-29 18:41:36.202,0.0,11.0,7.0,0.0,1,1,1
48226,2020-08-15 17:30:41.832,2020-08-15 17:31:57.779,10399,23349,6,30,21,75,12,tarde,11065,2020-08-15 17:34:20.121,0.0,0.0,6.0,0.0,2,2,2
48233,2020-05-07 21:00:50.489,2020-05-07 21:00:50.489,7093,7093,1,2,18,0,0,noche,17533,2020-05-07 21:02:14.016,0.0,0.0,0.0,1.0,3,3,3
48236,2020-03-26 09:54:16.683,2020-03-26 10:59:07.486,7288,20707,9,30,30,3890,432,día,7323,2020-03-26 11:04:18.021,6.0,3.0,0.0,0.0,0,1,0
48237,2020-11-28 10:59:41.315,2020-11-28 11:01:07.166,8060,1640,3,30,19,85,28,día,2447,2020-11-28 11:02:32.609,0.0,0.0,3.0,0.0,2,2,2
48242,2020-05-20 08:21:09.839,2020-05-20 08:21:09.839,3045,3045,1,30,27,0,0,día,17492,2020-05-20 08:27:20.969,0.0,1.0,0.0,0.0,1,1,1
48244,2020-11-26 18:17:12.130,2020-11-26 22:01:15.254,3184,4818,4,4,21,13443,3360,noche,2853,2020-11-26 22:01:54.245,0.0,0.0,4.0,0.0,2,2,2
48252,2021-03-03 19:27:03.473,2021-03-03 19:27:03.473,17916,17916,1,3,25,0,0,noche,12821,2021-03-03 19:34:11.944,0.0,1.0,0.0,0.0,1,1,1
48257,2020-11-29 07:27:31.261,2020-11-29 07:27:31.261,2447,2447,1,4,18,0,0,día,20599,2020-11-29 07:28:06.160,0.0,0.0,1.0,0.0,2,2,2
48261,2020-05-14 16:05:04.168,2020-05-14 16:18:07.864,11117,8590,7,30,29,783,111,tarde,8516,2020-05-14 16:18:51.246,3.0,4.0,0.0,0.0,1,1,0
48267,2020-07-01 17:52:30.649,2020-07-01 17:52:30.649,14729,14729,1,3,25,0,0,tarde,12521,2020-07-01 17:53:13.834,0.0,1.0,0.0,0.0,1,1,1
48268,2020-03-10 10:52:02.068,2020-03-10 10:52:02.068,7658,7658,1,30,13,0,0,día,11923,2020-03-10 10:52:35.653,0.0,0.0,1.0,0.0,2,2,2
48269,2020-05-17 21:38:40.682,2020-05-17 21:39:34.610,4145,16866,2,3,25,53,26,noche,11080,2020-05-17 21:40:38.562,0.0,2.0,0.0,0.0,1,1,1
48273,2020-08-23 18:24:32.033,2020-08-23 18:33:42.534,27183,27183,12,47,50,550,45,noche,9264,2020-08-23 18:34:36.551,0.0,3.0,3.0,6.0,3,3,3
48286,2020-02-03 18:00:31.985,2020-02-03 18:01:19.701,27556,17376,3,7,19,47,15,noche,14392,2020-02-03 18:01:33.986,0.0,0.0,3.0,0.0,2,2,2
48302,2020-12-29 20:06:21.684,2020-12-29 20:06:21.684,27126,27126,1,3,25,0,0,noche,2855,2020-12-29 20:06:40.495,0.0,1.0,0.0,0.0,1,1,1
48303,2021-05-06 09:33:58.290,2021-05-06 09:34:57.547,10163,13914,3,4,18,59,19,día,23774,2021-05-06 09:35:36.169,0.0,0.0,3.0,0.0,2,2,2
48307,2021-03-28 13:22:12.060,2021-03-28 13:22:12.060,13513,13513,1,3,24,0,0,tarde,24996,2021-03-28 13:24:22.183,0.0,1.0,0.0,0.0,1,1,1
48309,2021-01-30 19:15:28.427,2021-01-30 19:18:07.086,27785,18433,3,3,25,158,52,noche,198,2021-01-30 19:18:39.612,0.0,3.0,0.0,0.0,1,1,1
48312,2021-03-01 09:30:32.924,2021-03-01 09:51:07.020,10851,6769,3,4,27,1234,411,día,7729,2021-03-01 09:52:11.249,0.0,3.0,0.0,0.0,1,1,1
48313,2020-04-15 20:09:53.708,2020-04-15 23:29:33.410,9580,5299,24,30,48,11979,499,noche,11858,2020-04-15 23:32:55.106,9.0,5.0,10.0,0.0,2,0,2
48318,2021-04-29 17:49:15.088,2021-04-29 17:49:15.088,551,551,1,4,18,0,0,tarde,19882,2021-04-29 17:50:03.196,0.0,0.0,1.0,0.0,2,2,2
48321,2020-08-06 06:41:27.080,2020-08-06 06:42:02.091,8237,26394,3,4,21,35,11,madrugada,20880,2020-08-06 16:05:21.929,0.0,0.0,3.0,0.0,2,2,2
48333,2020-05-28 11:59:06.020,2020-05-28 11:59:06.020,25630,25630,1,30,18,0,0,día,8834,2020-05-28 12:01:12.405,1.0,0.0,0.0,0.0,0,0,0
48334,2020-01-29 19:34:03.772,2020-01-29 19:43:39.995,1805,19786,5,7,25,576,115,noche,1954,2020-01-29 19:44:28.677,3.0,2.0,0.0,0.0,0,0,1
48336,2021-05-16 22:02:30.386,2021-05-16 22:04:14.110,20236,26720,3,30,32,103,34,noche,4193,2021-05-16 22:05:16.080,0.0,1.0,2.0,0.0,2,1,2
48338,2020-10-30 21:00:25.364,2020-10-30 21:08:13.230,19912,13056,3,4,31,467,155,noche,20879,2020-10-30 21:20:47.047,0.0,2.0,1.0,0.0,1,2,1
48343,2020-05-13 20:04:45.948,2020-05-13 20:12:11.873,26521,18176,4,30,36,445,111,noche,14692,2020-05-13 20:31:55.638,1.0,3.0,0.0,0.0,1,0,1
48344,2020-11-14 05:40:36.848,2020-11-14 08:48:30.711,8146,8146,2,3,25,11273,5636,madrugada,24349,2020-11-14 10:18:18.614,0.0,2.0,0.0,0.0,1,1,1
48345,2020-03-06 04:11:11.719,2020-03-06 04:55:04.923,3705,17253,7,30,19,2633,376,madrugada,9141,2020-03-06 04:56:47.372,0.0,0.0,7.0,0.0,2,2,2
48360,2020-11-28 17:17:28.582,2020-11-28 17:21:51.096,18904,5642,5,4,23,262,52,tarde,23959,2020-11-28 17:21:55.470,0.0,0.0,5.0,0.0,2,2,2
48362,2020-04-16 17:34:37.148,2020-04-16 17:38:24.137,6945,17738,4,7,31,226,56,tarde,17287,2020-04-16 17:41:21.296,1.0,1.0,2.0,0.0,2,0,2
48365,2020-06-12 16:23:12.384,2020-06-12 16:46:54.406,4974,27761,12,30,31,1422,118,tarde,9350,2020-06-12 16:47:03.366,5.0,6.0,1.0,0.0,1,2,0
48368,2020-12-01 15:04:31.396,2020-12-01 16:04:32.215,2173,8076,2,3,25,3600,1800,tarde,2845,2020-12-01 16:04:55.445,0.0,2.0,0.0,0.0,1,1,1
48376,2020-04-18 21:36:35.239,2020-04-18 21:36:35.239,26290,26290,1,30,16,0,0,noche,24514,2020-04-18 21:37:44.225,1.0,0.0,0.0,0.0,0,0,0
48389,2020-05-29 15:54:31.108,2020-05-29 15:54:31.108,11556,11556,1,30,26,0,0,tarde,5747,2020-05-29 15:55:25.036,0.0,1.0,0.0,0.0,1,1,1
48390,2020-03-17 14:21:12.737,2020-03-17 14:40:41.196,22235,1667,4,47,26,1168,292,tarde,12194,2020-03-17 14:47:12.898,2.0,0.0,1.0,1.0,0,0,2
48395,2020-09-28 12:27:10.263,2020-09-28 12:35:04.354,20357,14849,15,4,39,474,31,tarde,24507,2020-09-28 12:35:56.956,0.0,10.0,5.0,0.0,1,2,1
48396,2020-12-31 21:53:07.451,2020-12-31 21:53:07.451,10340,10340,1,2,18,0,0,noche,8420,2020-12-31 21:53:28.809,0.0,0.0,0.0,1.0,3,3,3
48399,2021-04-29 02:15:50.525,2021-04-29 02:42:36.612,11766,8649,12,30,29,1606,133,madrugada,1407,2021-04-29 02:42:59.639,0.0,12.0,0.0,0.0,1,1,1
48401,2021-01-09 10:24:23.501,2021-01-09 10:28:47.457,23451,17316,5,4,18,263,52,día,19882,2021-01-09 10:29:12.775,0.0,0.0,5.0,0.0,2,2,2
48404,2020-11-27 07:14:31.335,2020-11-27 07:17:58.019,21086,12317,8,47,48,206,25,día,21943,2020-11-27 07:18:27.014,0.0,4.0,3.0,1.0,1,2,1
48412,2020-07-05 13:16:05.212,2020-07-05 13:16:56.673,23799,1952,4,2,17,51,12,tarde,26026,2020-07-05 13:17:04.939,0.0,0.0,0.0,4.0,3,3,3
48414,2020-11-28 21:27:53.286,2020-11-28 21:46:50.194,22637,2865,13,4,32,1136,87,noche,11086,2020-11-28 21:47:32.412,0.0,12.0,1.0,0.0,1,1,1
48415,2021-05-28 09:09:02.991,2021-05-28 09:22:34.010,26499,23203,9,3,25,811,90,día,17756,2021-05-28 09:25:26.694,0.0,9.0,0.0,0.0,1,1,1
48417,2020-08-16 16:57:57.277,2020-08-16 16:57:57.277,18733,18733,1,3,25,0,0,tarde,21906,2020-08-16 16:59:24.242,0.0,1.0,0.0,0.0,1,1,1
48427,2020-09-01 20:27:26.132,2020-09-01 20:27:26.132,26785,26785,1,4,18,0,0,noche,13539,2020-09-01 20:32:53.950,0.0,0.0,1.0,0.0,2,2,2
48432,2020-12-19 18:20:27.443,2020-12-19 18:21:08.785,23686,11879,3,4,31,41,13,noche,6240,2020-12-19 18:21:30.538,0.0,2.0,1.0,0.0,1,2,1
48436,2020-03-22 13:05:11.273,2020-03-22 13:09:06.349,17252,118,4,30,20,235,58,tarde,13383,2020-03-22 13:10:36.359,0.0,0.0,4.0,0.0,2,2,2
48437,2020-04-16 08:23:45.622,2020-04-16 08:27:29.943,22301,24999,4,7,30,224,56,día,112,2020-04-16 08:28:19.353,2.0,1.0,1.0,0.0,0,1,2
48444,2021-05-20 15:54:49.787,2021-05-20 17:00:33.902,26054,9046,40,4,34,3944,98,tarde,10997,2021-05-20 17:00:40.567,0.0,23.0,17.0,0.0,1,1,1
48445,2020-05-01 03:02:04.984,2020-05-01 03:02:04.984,22805,22805,1,30,22,0,0,madrugada,3632,2020-05-01 03:03:01.009,0.0,0.0,1.0,0.0,2,2,2
48447,2020-05-23 12:01:07.735,2020-05-23 12:02:07.111,16484,6213,2,30,26,59,29,tarde,15093,2020-05-23 12:02:58.580,0.0,2.0,0.0,0.0,1,1,1
48453,2021-04-07 21:05:34.320,2021-04-07 21:05:34.320,21668,21668,1,3,26,0,0,noche,23263,2021-04-07 21:06:22.407,0.0,1.0,0.0,0.0,1,1,1
48455,2020-01-30 11:32:40.587,2020-01-30 11:32:40.587,22951,22951,1,3,24,0,0,día,21902,2020-01-30 11:33:31.150,0.0,1.0,0.0,0.0,1,1,1
48457,2021-04-09 12:32:44.414,2021-04-09 16:33:15.836,23864,2915,14,4,18,14431,1030,tarde,15768,2021-04-09 16:34:22.163,0.0,0.0,14.0,0.0,2,2,2
48464,2020-09-29 12:53:36.871,2020-09-29 12:56:19.074,12055,5843,3,3,26,162,54,tarde,14197,2020-09-29 12:57:14.366,0.0,3.0,0.0,0.0,1,1,1
48475,2020-05-17 21:12:26.044,2020-05-17 21:17:54.189,24860,22951,2,7,27,328,164,noche,18564,2020-05-17 21:18:52.574,1.0,1.0,0.0,0.0,0,0,1
48489,2020-06-09 19:36:23.027,2020-06-09 19:36:23.027,16185,16185,1,2,17,0,0,noche,3548,2020-06-09 19:38:50.393,0.0,0.0,0.0,1.0,3,3,3
48490,2020-08-13 08:49:45.137,2020-08-13 09:36:27.593,9687,23276,11,4,42,2802,254,día,10670,2020-08-13 09:37:04.886,0.0,6.0,5.0,0.0,1,1,2
48509,2020-10-01 21:21:59.248,2020-10-01 21:26:43.407,7242,26946,8,47,41,284,35,noche,19788,2020-10-01 21:28:03.596,0.0,6.0,0.0,2.0,1,1,1
48511,2020-02-13 17:23:36.995,2020-02-13 17:23:36.995,1436,1436,1,3,15,0,0,tarde,1418,2020-02-13 17:24:19.173,1.0,0.0,0.0,0.0,0,0,0
48517,2020-07-24 11:15:26.919,2020-07-24 13:15:31.512,7361,6561,27,30,37,7204,266,día,6310,2020-07-24 13:16:39.427,0.0,3.0,24.0,0.0,2,1,2
48523,2020-10-30 22:06:44.384,2020-10-30 22:06:44.384,19912,19912,1,4,18,0,0,noche,9742,2020-10-30 22:06:46.169,0.0,0.0,1.0,0.0,2,2,2
48527,2020-12-14 17:13:41.553,2020-12-14 17:13:41.553,24229,24229,1,3,24,0,0,tarde,18858,2020-12-14 17:14:50.464,0.0,1.0,0.0,0.0,1,1,1
48532,2020-09-28 08:59:01.539,2020-09-28 08:59:01.539,25812,25812,1,3,25,0,0,día,26130,2020-09-28 08:59:28.416,0.0,1.0,0.0,0.0,1,1,1
48541,2020-05-19 11:57:24.952,2020-05-19 11:57:24.952,8808,8808,1,7,15,0,0,día,22544,2020-05-19 11:58:50.050,1.0,0.0,0.0,0.0,0,0,0
48544,2021-04-28 20:35:01.223,2021-04-28 20:35:01.223,3658,3658,1,3,25,0,0,noche,9468,2021-04-28 20:35:47.133,0.0,1.0,0.0,0.0,1,1,1
48558,2020-06-15 12:06:35.170,2020-06-15 12:06:35.170,6049,6049,1,3,24,0,0,tarde,3002,2020-06-15 12:08:20.887,0.0,1.0,0.0,0.0,1,1,1
48572,2020-07-31 13:52:52.206,2020-07-31 13:53:05.321,10184,10184,2,2,17,13,6,tarde,3815,2020-07-31 13:53:57.701,0.0,0.0,0.0,2.0,3,3,3
48577,2020-04-25 16:28:24.425,2020-04-25 16:28:24.425,5508,5508,1,3,24,0,0,tarde,25161,2020-04-25 16:30:33.028,0.0,1.0,0.0,0.0,1,1,1
48578,2020-10-31 21:13:47.663,2020-10-31 23:40:18.886,27315,17442,12,4,39,8791,732,noche,26304,2020-10-31 23:40:51.398,0.0,11.0,1.0,0.0,1,1,1
48580,2020-07-24 18:47:00.352,2020-07-24 20:58:21.411,16660,3380,11,4,35,7881,716,noche,5205,2020-07-24 21:01:23.951,0.0,9.0,2.0,0.0,1,2,1
48582,2020-04-15 17:31:35.977,2020-04-15 17:38:55.513,22660,5819,8,30,30,439,54,tarde,4301,2020-04-15 17:41:11.524,5.0,3.0,0.0,0.0,0,0,1
48585,2020-01-27 13:46:37.109,2020-01-27 14:33:49.250,22100,10881,2,30,21,2832,1416,tarde,2868,2020-01-27 14:34:52.155,2.0,0.0,0.0,0.0,0,0,0
48586,2020-06-05 09:52:43.805,2020-06-05 09:52:43.805,4908,4908,1,2,17,0,0,día,15146,2020-06-05 09:53:39.191,0.0,0.0,0.0,1.0,3,3,3
48587,2021-02-12 09:13:54.811,2021-02-12 09:13:54.811,3741,3741,1,4,19,0,0,día,8781,2021-02-12 09:23:36.026,0.0,0.0,1.0,0.0,2,2,2
48588,2021-02-15 01:06:27.756,2021-02-15 01:07:49.964,21190,504,6,4,31,82,13,madrugada,20890,2021-02-15 01:08:27.871,0.0,2.0,4.0,0.0,2,2,2
48596,2020-01-21 12:54:57.427,2020-01-21 12:55:22.370,3672,8102,2,30,17,24,12,tarde,170,2020-01-21 12:56:41.488,2.0,0.0,0.0,0.0,0,0,0
48597,2020-04-22 19:20:09.443,2020-04-22 19:22:55.461,20581,13759,6,30,26,166,27,noche,7377,2020-04-22 19:23:06.610,3.0,3.0,0.0,0.0,0,1,0
48598,2020-12-02 20:36:31.882,2020-12-02 21:30:52.417,24451,2294,16,47,49,3260,203,noche,27871,2020-12-02 21:31:52.300,0.0,10.0,3.0,3.0,1,1,1
48599,2021-04-07 15:35:04.218,2021-04-07 15:42:37.289,1515,16631,8,47,40,453,56,tarde,551,2021-04-07 15:43:06.413,0.0,3.0,0.0,5.0,3,1,3
48601,2020-01-26 02:20:01.937,2020-01-26 02:27:53.036,3076,14548,11,30,29,471,42,madrugada,25770,2020-01-26 02:28:21.246,7.0,3.0,1.0,0.0,0,0,0
48612,2020-12-30 07:51:14.578,2020-12-30 07:51:14.578,4648,4648,1,3,26,0,0,día,17590,2020-12-30 07:51:26.617,0.0,1.0,0.0,0.0,1,1,1
48622,2021-02-02 12:41:48.832,2021-02-02 12:41:48.832,27852,27852,1,4,20,0,0,tarde,20111,2021-02-02 19:41:24.509,0.0,0.0,1.0,0.0,2,2,2
48623,2020-08-02 18:50:35.601,2020-08-02 18:53:25.549,7715,17163,10,4,36,169,16,noche,25000,2020-08-02 18:53:58.237,0.0,5.0,5.0,0.0,1,2,2
48638,2021-05-07 09:43:41.323,2021-05-07 09:50:39.443,10915,21289,9,4,28,418,46,día,27257,2021-05-07 09:51:35.830,0.0,9.0,0.0,0.0,1,1,1
48644,2020-03-13 17:08:23.665,2020-03-13 17:08:23.665,14045,14045,1,30,26,0,0,tarde,6301,2020-03-13 17:11:01.756,0.0,1.0,0.0,0.0,1,1,1
48655,2021-05-20 18:25:47.053,2021-05-20 18:25:55.342,26060,13363,4,4,19,8,2,noche,24526,2021-05-20 18:26:00.386,0.0,0.0,4.0,0.0,2,2,2
48663,2020-04-10 13:17:38.019,2020-04-10 14:21:56.972,14219,2255,4,30,29,3858,964,tarde,1729,2020-04-10 14:22:29.070,2.0,2.0,0.0,0.0,0,1,1
48667,2020-09-08 16:28:09.909,2020-09-08 16:29:59.429,13644,19579,3,4,19,109,36,tarde,13994,2020-09-08 16:30:24.947,0.0,0.0,3.0,0.0,2,2,2
48668,2021-03-23 17:20:37.233,2021-03-23 17:21:06.961,17479,9199,2,4,18,29,14,tarde,21781,2021-03-23 17:22:05.044,0.0,0.0,2.0,0.0,2,2,2
48669,2021-03-10 17:33:46.992,2021-03-10 17:36:54.490,5375,5375,2,3,25,187,93,tarde,6611,2021-03-10 17:40:25.070,0.0,2.0,0.0,0.0,1,1,1
48673,2021-03-08 12:03:30.104,2021-03-08 15:29:33.797,9355,24424,3,3,25,12363,4121,tarde,488,2021-03-08 16:36:20.988,0.0,3.0,0.0,0.0,1,1,1
48676,2020-12-15 21:37:27.673,2020-12-15 21:42:12.574,11742,17929,5,4,20,284,56,noche,25088,2020-12-15 21:44:11.228,0.0,0.0,5.0,0.0,2,2,2
48681,2020-07-27 12:15:38.700,2020-07-27 12:15:55.057,5075,22786,2,3,24,16,8,tarde,13712,2020-07-27 12:16:04.339,0.0,2.0,0.0,0.0,1,1,1
48684,2020-10-31 14:15:05.486,2020-10-31 14:15:05.486,27151,27151,1,4,18,0,0,tarde,17592,2020-10-31 14:16:13.793,0.0,0.0,1.0,0.0,2,2,2
48687,2020-02-13 11:52:42.118,2020-02-13 11:52:42.118,22631,22631,1,30,26,0,0,día,5481,2020-02-13 11:53:55.508,0.0,1.0,0.0,0.0,1,1,1
48691,2020-02-13 16:25:39.832,2020-02-13 16:25:39.832,11014,11014,1,7,15,0,0,tarde,19634,2020-02-13 16:36:17.976,1.0,0.0,0.0,0.0,0,0,0
48692,2021-03-31 14:14:53.164,2021-03-31 14:15:29.720,20599,20599,3,4,18,36,12,tarde,19882,2021-03-31 14:16:02.866,0.0,0.0,3.0,0.0,2,2,2
48694,2020-06-26 11:16:33.776,2020-06-26 11:21:45.642,6372,16604,5,30,30,311,62,día,23084,2020-06-26 11:27:54.828,0.0,2.0,3.0,0.0,2,2,1
48700,2020-07-17 20:42:55.986,2020-07-17 20:45:21.280,8395,7756,4,4,34,145,36,noche,294,2020-07-17 20:52:21.059,0.0,2.0,2.0,0.0,1,2,1
48701,2020-06-11 18:02:00.205,2020-06-11 18:02:00.205,3985,3985,1,3,24,0,0,noche,8474,2020-06-11 18:09:44.602,0.0,1.0,0.0,0.0,1,1,1
48704,2020-09-02 12:54:02.888,2020-09-02 12:54:02.888,26559,26559,1,2,17,0,0,tarde,27555,2020-09-02 12:54:17.878,0.0,0.0,0.0,1.0,3,3,3
48706,2021-02-04 16:33:13.440,2021-02-04 20:17:59.573,7367,7367,4,2,18,13486,3371,tarde,5335,2021-02-04 20:26:00.188,0.0,0.0,0.0,4.0,3,3,3
48708,2020-11-27 17:07:04.583,2020-11-27 17:09:21.615,16541,27126,5,3,25,137,27,tarde,12540,2020-11-27 17:10:17.220,0.0,5.0,0.0,0.0,1,1,1
48712,2021-03-15 12:18:59.946,2021-03-15 18:02:45.768,18783,12179,6,47,47,20625,3437,tarde,26853,2021-03-15 18:46:08.207,0.0,2.0,3.0,1.0,2,1,2
48717,2020-05-13 18:49:28.485,2020-05-13 18:50:58.511,7532,7858,3,30,25,90,30,noche,3905,2020-05-13 18:51:20.751,0.0,3.0,0.0,0.0,1,1,1
48719,2020-06-14 04:25:04.221,2020-06-14 18:54:46.126,18388,1711,26,30,43,52181,2006,madrugada,15976,2020-06-14 18:56:31.193,6.0,19.0,0.0,1.0,1,1,1
48721,2020-11-27 07:07:28.241,2020-11-27 07:11:18.740,7096,12622,5,4,23,230,46,día,26180,2020-11-27 07:11:51.459,0.0,0.0,5.0,0.0,2,2,2
48740,2020-04-18 08:27:39.573,2020-04-18 08:27:39.573,25213,25213,1,30,18,0,0,día,10516,2020-04-18 09:26:32.000,0.0,0.0,1.0,0.0,2,2,2
48749,2021-03-01 19:33:15.633,2021-03-01 19:48:38.478,14773,11878,7,4,29,922,131,noche,24664,2021-03-01 20:11:55.697,0.0,3.0,4.0,0.0,2,1,2
48750,2020-08-27 10:24:04.665,2020-08-27 10:27:58.055,2184,27780,4,30,34,233,58,día,11212,2020-08-27 10:29:05.786,0.0,1.0,3.0,0.0,2,2,2
48753,2021-05-23 12:45:12.336,2021-05-23 12:57:01.731,7637,10794,12,4,34,709,59,tarde,7171,2021-05-23 12:58:46.683,0.0,6.0,6.0,0.0,1,1,1
