,Cluster_pred,item_id2
17475,2,20696
17476,0,20698
17477,3,20699
17478,1,20700
17479,0,20701
17480,3,20702
17481,1,20703
17482,1,20704
17483,1,20705
17484,1,20706
17485,0,20707
17486,2,20708
17487,2,20709
17488,0,20711
17489,0,20712
17490,2,20713
17491,2,20715
17492,3,20718
17493,1,20719
17494,1,20720
17495,3,20721
17496,3,20722
17497,1,20724
17498,1,20725
17499,1,20726
17500,0,20727
17501,0,20728
17502,0,20729
17503,0,20730
17504,0,20731
17505,1,20732
17506,0,20734
17507,1,20735
17508,0,20736
17509,1,20737
17510,3,20738
17511,2,20740
17512,3,20741
17513,3,20742
17514,0,20743
17515,3,20745
17516,0,20746
17517,0,20747
17518,1,20749
17519,1,20751
17520,1,20752
17521,1,20754
17522,1,20756
17523,3,20757
17524,1,20758
17525,2,20760
17526,2,20761
17527,2,20762
17528,2,20763
17529,0,20764
17530,0,20765
17531,1,20766
17532,0,20767
17533,2,20768
17534,3,20769
17535,2,20770
17536,3,20771
17537,1,20773
17538,1,20774
17539,0,20775
17540,1,20776
17541,0,20777
17542,2,20778
17543,2,20779
17544,1,20780
17545,1,20781
17546,1,20782
17547,2,20783
17548,1,20784
17549,1,20785
17550,2,20786
17551,0,20787
17552,2,20788
17553,1,20789
17554,0,20790
17555,0,20791
17556,0,20793
17557,0,20794
17558,0,20795
17559,0,20796
17560,2,20797
17561,1,20798
17562,1,20800
17563,1,20801
17564,0,20803
17565,1,20804
17566,1,20805
17567,1,20806
17568,1,20807
17569,3,20808
17570,2,20809
17571,1,20810
17572,1,20812
17573,0,20813
17574,0,20814
17575,1,20816
17576,1,20818
17577,3,20820
17578,1,20821
17579,0,20822
17580,0,20823
17581,1,20824
17582,0,20825
17583,1,20826
17584,1,20828
17585,1,20829
17586,3,20830
17587,1,20832
17588,1,20833
17589,1,20834
17590,1,20835
17591,0,20836
17592,0,20837
17593,1,20838
17594,1,20840
17595,2,20841
17596,1,20842
17597,1,20843
17598,2,20845
17599,2,20846
17600,1,20847
17601,1,20848
17602,2,20849
17603,0,20850
17604,1,20851
17605,1,20853
17606,0,20854
17607,3,20855
17608,1,20856
17609,2,20857
17610,1,20858
17611,1,20860
17612,1,20861
17613,1,20862
17614,1,20864
17615,3,20865
17616,0,20866
17617,0,20867
17618,1,20868
17619,1,20869
17620,1,20870
17621,0,20871
17622,1,20874
17623,0,20875
17624,1,20877
17625,3,20878
17626,1,20879
17627,2,20880
17628,1,20882
17629,1,20883
17630,2,20884
17631,2,20885
17632,2,20887
17633,1,20888
17634,2,20889
17635,1,20890
17636,1,20891
17637,0,20892
17638,3,20893
17639,1,20894
17640,2,20896
17641,3,20897
17642,1,20899
17643,3,20900
17644,1,20901
17645,2,20903
17646,2,20904
17647,3,20905
17648,0,20906
17649,2,20907
17650,0,20908
17651,0,20909
17652,1,20910
17653,3,20911
17654,2,20912
17655,1,20913
17656,1,20914
17657,1,20915
17658,2,20916
17659,1,20917
17660,1,20918
17661,3,20919
17662,1,20921
17663,1,20922
17664,2,20923
17665,1,20924
17666,1,20925
17667,1,20926
17668,0,20927
17669,3,20928
17670,2,20929
17671,1,20930
17672,0,20931
17673,3,20932
17674,1,20933
17675,1,20934
17676,3,20935
17677,0,20937
17678,1,20938
17679,2,20939
17680,1,20940
17681,3,20943
17682,0,20944
17683,3,20946
17684,0,20947
17685,1,20949
17686,0,20950
17687,0,20951
17688,1,20952
17689,0,20953
17690,3,20954
17691,0,20957
17692,0,20958
17693,3,20959
17694,3,20960
17695,1,20962
17696,0,20963
17697,1,20964
17698,3,20966
17699,1,20967
17700,0,20968
17701,1,20969
17702,2,20970
17703,3,20971
17704,0,20972
17705,1,20973
17706,2,20974
17707,1,20975
17708,1,20976
17709,0,20977
17710,1,20978
17711,0,20979
17712,0,20981
17713,1,20983
17714,0,20984
17715,1,20986
17716,0,20987
17717,2,20988
17718,0,20992
17719,1,20994
17720,1,20996
17721,2,20997
17722,1,20998
17723,3,20999
17724,1,21000
17725,1,21001
17726,1,21003
17727,1,21004
17728,1,21005
17729,2,21006
17730,2,21007
17731,0,21008
17732,1,21009
17733,3,21010
17734,2,21011
17735,0,21013
17736,2,21014
17737,2,21015
17738,0,21016
17739,2,21017
17740,1,21018
17741,2,21019
17742,0,21020
17743,0,21021
17744,0,21022
17745,1,21023
17746,1,21024
17747,1,21026
17748,0,21027
17749,1,21029
17750,1,21030
17751,2,21031
17752,0,21032
17753,2,21033
17754,2,21034
17755,1,21035
17756,0,21036
17757,0,21037
17758,1,21038
17759,0,21039
17760,1,21040
17761,0,21041
17762,0,21042
17763,0,21043
17764,0,21044
17765,1,21045
17766,2,21046
17767,1,21047
17768,1,21048
17769,2,21049
17770,3,21050
17771,1,21051
17772,1,21053
17773,1,21054
17774,3,21055
17775,1,21056
17776,0,21057
17777,1,21058
17778,0,21059
17779,3,21060
17780,2,21062
17781,1,21063
17782,3,21064
17783,2,21066
17784,2,21067
17785,2,21068
17786,0,21069
17787,1,21070
17788,0,21071
17789,1,21072
17790,2,21074
17791,3,21075
17792,0,21076
17793,2,21077
17794,2,21078
17795,2,21079
17796,1,21082
17797,2,21083
17798,0,21084
17799,2,21086
17800,1,21089
17801,3,21090
17802,0,21091
17803,3,21092
17804,1,21093
17805,1,21094
17806,2,21095
17807,0,21096
17808,1,21097
17809,2,21098
17810,1,21100
17811,2,21101
17812,0,21102
17813,2,21107
17814,2,21110
17815,1,21111
17816,1,21112
17817,2,21113
17818,0,21114
17819,3,21116
17820,1,21117
17821,1,21118
17822,2,21120
17823,1,21121
17824,1,21122
17825,0,21123
17826,1,21124
17827,1,21125
17828,1,21126
17829,3,21127
17830,0,21128
17831,1,21129
17832,0,21130
17833,0,21131
17834,1,21132
17835,2,21134
17836,1,21135
17837,1,21137
17838,2,21138
17839,0,21139
17840,1,21141
17841,1,21142
17842,0,21143
17843,2,21144
17844,1,21145
17845,2,21147
17846,1,21148
17847,0,21149
17848,2,21150
17849,2,21152
17850,2,21153
17851,1,21154
17852,2,21156
17853,3,21157
17854,1,21158
17855,1,21159
17856,1,21160
17857,3,21161
17858,0,21162
17859,2,21163
17860,1,21164
17861,0,21165
17862,1,21166
17863,1,21168
17864,0,21169
17865,0,21170
17866,3,21171
17867,1,21172
17868,1,21174
17869,1,21175
17870,2,21176
17871,1,21177
17872,1,21178
17873,2,21179
17874,1,21180
17875,0,21181
17876,2,21182
17877,0,21183
17878,1,21184
17879,2,21185
17880,2,21186
17881,1,21187
17882,2,21188
17883,2,21189
17884,2,21190
17885,3,21191
17886,1,21193
17887,0,21194
17888,1,21195
17889,1,21196
17890,2,21197
17891,3,21199
17892,1,21200
17893,2,21201
17894,1,21202
17895,1,21203
17896,2,21204
17897,2,21206
17898,3,21207
17899,2,21208
17900,3,21209
17901,0,21210
17902,1,21211
17903,1,21212
17904,1,21213
17905,1,21214
17906,2,21215
17907,0,21217
17908,0,21218
17909,1,21219
17910,2,21220
17911,2,21221
17912,1,21222
17913,2,21223
17914,1,21224
17915,1,21225
17916,2,21226
17917,0,21227
17918,2,21229
17919,0,21230
17920,2,21231
17921,1,21233
17922,1,21234
17923,0,21235
17924,2,21236
17925,1,21237
17926,1,21238
17927,0,21239
17928,1,21240
17929,3,21241
17930,1,21243
17931,1,21244
17932,3,21245
17933,1,21246
17934,2,21247
17935,0,21249
17936,0,21250
17937,3,21251
17938,1,21252
17939,0,21253
17940,1,21254
17941,1,21255
17942,3,21256
17943,2,21257
17944,1,21259
17945,3,21260
17946,0,21261
17947,3,21262
17948,3,21263
17949,2,21266
17950,2,21268
17951,2,21269
17952,1,21270
17953,0,21271
17954,2,21272
17955,3,21273
17956,2,21276
17957,1,21278
17958,3,21279
17959,1,21280
17960,1,21281
17961,2,21282
17962,1,21283
17963,0,21284
17964,1,21285
17965,1,21286
17966,3,21287
17967,1,21289
17968,2,21290
17969,3,21291
17970,0,21292
17971,1,21293
17972,0,21294
17973,0,21295
17974,2,21296
17975,1,21297
17976,1,21298
17977,1,21299
17978,1,21300
17979,1,21301
17980,0,21304
17981,1,21305
17982,0,21306
17983,1,21308
17984,1,21309
17985,2,21310
17986,3,21311
17987,3,21313
17988,1,21315
17989,1,21316
17990,1,21317
17991,0,21318
17992,2,21319
17993,3,21320
17994,0,21322
17995,1,21323
17996,1,21324
17997,1,21325
17998,2,21326
17999,1,21328
18000,1,21330
18001,2,21331
18002,0,21332
18003,0,21333
18004,1,21334
18005,2,21335
18006,0,21336
18007,3,21337
18008,1,21338
18009,0,21339
18010,0,21340
18011,0,21341
18012,0,21342
18013,1,21343
18014,0,21344
18015,1,21345
18016,3,21346
18017,2,21347
18018,0,21348
18019,1,21349
18020,3,21352
18021,1,21353
18022,3,21354
18023,0,21355
18024,3,21356
18025,0,21357
18026,3,21358
18027,1,21359
18028,3,21360
18029,0,21361
18030,1,21362
18031,1,21363
18032,1,21365
18033,3,21366
18034,2,21368
18035,2,21369
18036,1,21370
18037,2,21372
18038,1,21373
18039,3,21374
18040,0,21375
18041,1,21376
18042,2,21377
18043,1,21378
18044,2,21379
18045,0,21380
18046,1,21383
18047,2,21384
18048,2,21385
18049,2,21386
18050,3,21388
18051,3,21389
18052,1,21390
18053,2,21391
18054,2,21392
18055,0,21394
18056,1,21395
18057,2,21396
18058,2,21397
18059,1,21398
18060,1,21399
18061,1,21400
18062,0,21401
18063,0,21402
18064,3,21403
18065,3,21404
18066,2,21405
18067,1,21406
18068,2,21407
18069,1,21408
18070,1,21410
18071,0,21411
18072,2,21412
18073,1,21413
18074,3,21415
18075,0,21416
18076,0,21417
18077,3,21418
18078,1,21419
18079,2,21420
18080,1,21421
18081,2,21422
18082,2,21423
18083,0,21424
18084,2,21425
18085,1,21426
18086,1,21427
18087,0,21428
18088,1,21429
18089,2,21430
18090,1,21431
18091,3,21432
18092,2,21434
18093,2,21435
18094,1,21436
18095,3,21437
18096,1,21439
18097,1,21441
18098,0,21442
18099,2,21443
18100,1,21444
18101,1,21446
18102,1,21447
18103,3,21448
18104,2,21449
18105,1,21450
18106,1,21451
18107,1,21452
18108,3,21453
18109,1,21454
18110,2,21455
18111,1,21456
18112,2,21457
18113,2,21459
18114,1,21460
18115,1,21462
18116,0,21463
18117,1,21464
18118,1,21465
18119,1,21466
18120,1,21467
18121,2,21468
18122,2,21469
18123,0,21470
18124,2,21471
18125,1,21472
18126,1,21473
18127,3,21474
18128,1,21475
18129,3,21476
18130,1,21478
18131,2,21479
18132,1,21480
18133,0,21481
18134,1,21482
18135,0,21483
18136,2,21484
18137,2,21486
18138,1,21487
18139,1,21488
18140,0,21490
18141,1,21491
18142,0,21492
18143,3,21493
18144,0,21494
18145,2,21495
18146,0,21496
18147,2,21497
18148,1,21499
18149,1,21500
18150,3,21502
18151,0,21503
18152,3,21504
18153,1,21506
18154,2,21508
18155,0,21510
18156,1,21511
18157,2,21512
18158,0,21513
18159,1,21514
18160,2,21515
18161,0,21516
18162,1,21517
18163,1,21519
18164,2,21520
18165,2,21522
18166,0,21523
18167,2,21524
18168,2,21526
18169,1,21527
18170,2,21528
18171,2,21529
18172,1,21530
18173,1,21531
18174,2,21532
18175,3,21534
18176,1,21537
18177,1,21538
18178,1,21539
18179,3,21540
18180,0,21541
18181,2,21542
18182,1,21543
18183,1,21544
18184,2,21546
18185,0,21547
18186,2,21549
18187,1,21550
18188,1,21551
18189,1,21552
18190,1,21553
18191,2,21554
18192,2,21555
18193,1,21556
18194,2,21557
18195,1,21559
18196,1,21560
18197,0,21561
18198,3,21562
18199,2,21563
18200,3,21564
18201,2,21565
18202,1,21566
18203,2,21567
18204,2,21568
18205,3,21569
18206,1,21571
18207,0,21572
18208,0,21573
18209,1,21574
18210,1,21575
18211,2,21576
18212,2,21577
18213,2,21578
18214,2,21579
18215,2,21581
18216,0,21582
18217,1,21584
18218,2,21586
18219,2,21587
18220,1,21588
18221,2,21589
18222,3,21592
18223,1,21593
18224,1,21594
18225,3,21595
18226,0,21596
18227,3,21597
18228,1,21598
18229,1,21599
18230,1,21600
18231,1,21601
18232,1,21602
18233,0,21603
18234,1,21604
18235,1,21605
18236,2,21606
18237,2,21607
18238,2,21608
18239,1,21609
18240,1,21612
18241,2,21614
18242,2,21616
18243,2,21617
18244,0,21618
18245,2,21619
18246,2,21620
18247,2,21621
18248,1,21622
18249,2,21624
18250,1,21625
18251,2,21626
18252,0,21627
18253,0,21628
18254,1,21629
18255,1,21630
18256,1,21631
18257,0,21632
18258,1,21634
18259,2,21635
18260,0,21636
18261,3,21638
18262,1,21639
18263,2,21640
18264,1,21641
18265,0,21643
18266,1,21644
18267,1,21645
18268,3,21647
18269,0,21648
18270,2,21649
18271,2,21650
18272,1,21651
18273,3,21652
18274,0,21653
18275,2,21655
18276,3,21656
18277,1,21657
18278,3,21659
18279,2,21660
18280,1,21661
18281,0,21662
18282,0,21663
18283,0,21664
18284,1,21665
18285,1,21666
18286,1,21667
18287,1,21668
18288,0,21669
18289,3,21670
18290,0,21671
18291,3,21672
18292,0,21673
18293,0,21674
18294,1,21675
18295,1,21677
18296,1,21679
18297,0,21681
18298,2,21682
18299,1,21683
18300,0,21684
18301,2,21685
18302,3,21686
18303,1,21687
18304,0,21688
18305,1,21689
18306,1,21690
18307,0,21691
18308,2,21692
18309,3,21693
18310,2,21694
18311,2,21695
18312,2,21696
18313,1,21698
18314,3,21699
18315,1,21700
18316,1,21701
18317,2,21702
18318,0,21703
18319,2,21704
18320,1,21705
18321,0,21706
18322,1,21708
18323,2,21709
18324,3,21710
18325,0,21711
18326,1,21712
18327,2,21713
18328,2,21714
18329,1,21715
18330,1,21716
18331,2,21717
18332,0,21718
18333,2,21719
18334,0,21720
18335,1,21721
18336,2,21722
18337,1,21723
18338,0,21724
18339,1,21725
18340,0,21726
18341,1,21727
18342,1,21728
18343,2,21729
18344,2,21730
18345,1,21731
18346,0,21733
18347,2,21734
18348,3,21735
18349,1,21737
18350,3,21738
18351,1,21741
18352,1,21743
18353,2,21744
18354,1,21745
18355,1,21746
18356,2,21747
18357,2,21748
18358,0,21749
18359,3,21750
18360,1,21751
18361,0,21754
18362,1,21755
18363,1,21756
18364,0,21757
18365,2,21758
18366,2,21759
18367,0,21760
18368,3,21761
18369,1,21762
18370,1,21763
18371,1,21764
18372,2,21765
18373,2,21766
18374,1,21767
18375,2,21769
18376,1,21770
18377,2,21771
18378,0,21772
18379,3,21773
18380,0,21774
18381,1,21775
18382,3,21776
18383,3,21777
18384,2,21778
18385,1,21779
18386,0,21780
18387,2,21781
18388,0,21782
18389,2,21783
18390,1,21784
18391,0,21785
18392,2,21786
18393,0,21787
18394,0,21788
18395,2,21789
18396,3,21790
18397,1,21791
18398,2,21792
18399,1,21793
18400,1,21794
18401,0,21795
18402,0,21797
18403,1,21798
18404,3,21800
18405,2,21801
18406,2,21802
18407,0,21803
18408,3,21804
18409,2,21805
18410,1,21806
18411,1,21807
18412,2,21808
18413,2,21809
18414,0,21810
18415,0,21811
18416,1,21812
18417,2,21813
18418,2,21814
18419,0,21815
18420,1,21816
18421,1,21817
18422,2,21818
18423,1,21819
18424,0,21820
18425,1,21821
18426,3,21822
18427,2,21823
18428,1,21824
18429,1,21825
18430,1,21826
18431,2,21827
18432,0,21828
18433,0,21831
18434,1,21832
18435,3,21833
18436,0,21835
18437,0,21836
18438,1,21837
18439,3,21838
18440,2,21840
18441,2,21841
18442,1,21842
18443,0,21843
18444,1,21844
18445,1,21846
18446,2,21847
18447,3,21848
18448,1,21849
18449,1,21850
18450,3,21851
18451,0,21852
18452,2,21853
18453,1,21854
18454,1,21855
18455,1,21856
18456,0,21857
18457,0,21858
18458,2,21859
18459,1,21861
18460,1,21862
18461,1,21863
18462,1,21864
18463,3,21865
18464,1,21866
18465,1,21868
18466,1,21869
18467,2,21871
18468,1,21872
18469,0,21873
18470,1,21874
18471,1,21875
18472,1,21876
18473,1,21877
18474,0,21879
18475,1,21881
18476,1,21882
18477,1,21883
18478,1,21884
18479,0,21885
18480,1,21886
18481,3,21887
18482,1,21888
18483,2,21889
18484,2,21890
18485,3,21891
18486,2,21892
18487,1,21893
18488,0,21895
18489,0,21897
18490,0,21898
18491,1,21900
18492,2,21902
18493,1,21903
18494,1,21904
18495,1,21905
18496,1,21906
18497,2,21907
18498,1,21908
18499,3,21909
18500,3,21910
18501,1,21911
18502,2,21912
18503,1,21913
18504,2,21914
18505,0,21915
18506,2,21916
18507,1,21918
18508,2,21919
18509,3,21924
18510,2,21926
18511,1,21927
18512,1,21928
18513,2,21929
18514,1,21930
18515,2,21931
18516,1,21933
18517,3,21935
18518,2,21936
18519,3,21937
18520,1,21938
18521,1,21939
18522,0,21940
18523,3,21941
18524,2,21942
18525,1,21943
18526,1,21944
18527,0,21945
18528,2,21947
18529,1,21948
18530,1,21949
18531,0,21950
18532,2,21951
18533,3,21952
18534,1,21953
18535,1,21954
18536,3,21955
18537,1,21956
18538,1,21958
18539,2,21959
18540,0,21960
18541,3,21961
18542,2,21964
18543,1,21965
18544,1,21966
18545,1,21967
18546,3,21968
18547,2,21969
18548,1,21970
18549,1,21971
18550,0,21973
18551,0,21974
18552,3,21975
18553,2,21976
18554,1,21977
18555,1,21978
18556,2,21979
18557,2,21980
18558,0,21981
18559,1,21982
18560,3,21983
18561,2,21985
18562,0,21986
18563,0,21987
18564,2,21989
18565,0,21991
18566,1,21992
18567,3,21993
18568,0,21994
18569,3,21995
18570,3,21996
18571,3,21998
18572,0,21999
18573,2,22000
18574,2,22001
18575,0,22002
18576,2,22003
18577,2,22004
18578,2,22006
18579,0,22007
18580,1,22008
18581,0,22009
18582,1,22010
18583,1,22011
18584,2,22012
18585,1,22013
18586,3,22014
18587,1,22017
18588,3,22018
18589,3,22019
18590,2,22020
18591,0,22021
18592,3,22023
18593,1,22024
18594,3,22025
18595,0,22026
18596,3,22027
18597,1,22028
18598,2,22029
18599,2,22030
18600,2,22032
18601,3,22033
18602,0,22034
18603,1,22035
18604,0,22036
18605,0,22037
18606,1,22038
18607,1,22039
18608,0,22040
18609,0,22042
18610,3,22043
18611,2,22044
18612,1,22045
18613,0,22046
18614,0,22048
18615,0,22049
18616,2,22050
18617,2,22051
18618,0,22052
18619,1,22053
18620,2,22054
18621,1,22055
18622,2,22056
18623,1,22059
18624,1,22060
18625,0,22063
18626,3,22064
18627,0,22065
18628,1,22066
18629,2,22067
18630,2,22069
18631,1,22070
18632,2,22071
18633,2,22072
18634,2,22073
18635,0,22074
18636,1,22075
18637,0,22076
18638,2,22077
18639,1,22079
18640,0,22081
18641,1,22082
18642,2,22083
18643,0,22085
18644,3,22086
18645,0,22087
18646,3,22088
18647,0,22089
18648,0,22090
18649,3,22091
18650,0,22092
18651,1,22093
18652,2,22094
18653,1,22095
18654,1,22096
18655,3,22097
18656,1,22098
18657,0,22100
18658,2,22101
18659,0,22102
18660,0,22103
18661,0,22106
18662,1,22107
18663,1,22108
18664,0,22109
18665,1,22110
18666,2,22111
18667,0,22112
18668,2,22113
18669,2,22114
18670,1,22115
18671,1,22117
18672,0,22118
18673,2,22119
18674,3,22120
18675,1,22121
18676,1,22124
18677,1,22125
18678,1,22126
18679,2,22127
18680,2,22128
18681,3,22129
18682,1,22130
18683,3,22131
18684,0,22132
18685,1,22133
18686,2,22134
18687,1,22135
18688,2,22136
18689,3,22137
18690,2,22138
18691,1,22139
18692,2,22141
18693,0,22142
18694,2,22143
18695,2,22145
18696,2,22146
18697,0,22147
18698,0,22148
18699,0,22149
18700,1,22150
18701,3,22152
18702,0,22153
18703,2,22154
18704,2,22155
18705,2,22157
18706,0,22159
18707,2,22160
18708,1,22161
18709,1,22162
18710,0,22163
18711,1,22164
18712,1,22166
18713,1,22167
18714,1,22168
18715,2,22169
18716,1,22170
18717,0,22171
18718,2,22172
18719,1,22173
18720,3,22174
18721,1,22175
18722,0,22176
18723,3,22178
18724,1,22180
18725,3,22182
18726,1,22184
18727,1,22186
18728,2,22188
18729,1,22189
18730,1,22192
18731,2,22193
18732,1,22194
18733,0,22195
18734,2,22196
18735,1,22197
18736,1,22198
18737,2,22199
18738,2,22200
18739,2,22201
18740,2,22202
18741,2,22203
18742,3,22204
18743,0,22205
18744,0,22206
18745,0,22207
18746,3,22208
18747,2,22209
18748,1,22210
18749,1,22211
18750,1,22213
18751,2,22214
18752,2,22215
18753,1,22218
18754,3,22219
18755,3,22220
18756,2,22221
18757,3,22222
18758,1,22223
18759,0,22224
18760,2,22228
18761,2,22229
18762,1,22231
18763,2,22232
18764,1,22233
18765,1,22234
18766,0,22235
18767,2,22236
18768,0,22237
18769,2,22238
18770,2,22239
18771,1,22240
18772,2,22241
18773,1,22242
18774,1,22243
18775,0,22244
18776,1,22245
18777,1,22246
18778,1,22247
18779,0,22249
18780,2,22250
18781,0,22252
18782,3,22253
18783,0,22254
18784,1,22255
18785,0,22256
18786,3,22257
18787,3,22259
18788,3,22260
18789,2,22261
18790,1,22263
18791,0,22264
18792,1,22265
18793,1,22266
18794,2,22267
18795,2,22268
18796,2,22269
18797,3,22271
18798,1,22272
18799,3,22273
18800,2,22274
18801,2,22275
18802,3,22276
18803,2,22277
18804,0,22278
18805,2,22279
18806,2,22280
18807,0,22281
18808,0,22282
18809,1,22283
18810,1,22284
18811,0,22285
18812,2,22286
18813,0,22287
18814,1,22288
18815,1,22289
18816,2,22290
18817,1,22291
18818,0,22292
18819,2,22293
18820,1,22294
18821,3,22295
18822,2,22296
18823,0,22297
18824,0,22298
18825,1,22299
18826,1,22300
18827,1,22301
18828,2,22302
18829,1,22303
18830,2,22304
18831,2,22305
18832,2,22307
18833,0,22308
18834,1,22309
18835,1,22310
18836,0,22311
18837,1,22313
18838,2,22314
18839,1,22315
18840,1,22316
18841,1,22317
18842,1,22318
18843,0,22319
18844,0,22321
18845,1,22322
18846,2,22323
18847,0,22324
18848,0,22325
18849,1,22326
18850,2,22327
18851,1,22328
18852,2,22329
18853,3,22330
18854,2,22331
18855,2,22332
18856,1,22333
18857,2,22334
18858,1,22335
18859,2,22337
18860,3,22338
18861,1,22339
18862,1,22342
18863,2,22344
18864,3,22345
18865,0,22347
18866,0,22348
18867,1,22349
18868,0,22351
18869,2,22352
18870,0,22353
18871,1,22354
18872,1,22355
18873,0,22356
18874,1,22358
18875,1,22359
18876,1,22361
18877,2,22362
18878,1,22363
18879,2,22364
18880,0,22365
18881,0,22366
18882,1,22367
18883,2,22368
18884,0,22369
18885,3,22370
18886,2,22371
18887,0,22372
18888,3,22373
18889,3,22374
18890,2,22375
18891,2,22376
18892,0,22377
18893,1,22378
18894,2,22379
18895,2,22381
18896,1,22383
18897,1,22384
18898,3,22385
18899,3,22386
18900,2,22387
18901,1,22388
18902,2,22390
18903,3,22391
18904,0,22392
18905,0,22393
18906,0,22394
18907,2,22395
18908,1,22396
18909,3,22397
18910,3,22398
18911,0,22399
18912,1,22400
18913,1,22401
18914,2,22402
18915,1,22403
18916,2,22404
18917,1,22405
18918,0,22406
18919,3,22407
18920,1,22408
18921,1,22409
18922,1,22410
18923,0,22411
18924,3,22412
18925,2,22413
18926,2,22414
18927,2,22415
18928,3,22416
18929,0,22417
18930,2,22418
18931,3,22419
18932,2,22421
18933,0,22422
18934,0,22424
18935,3,22425
18936,2,22427
18937,2,22429
18938,3,22430
18939,2,22431
18940,3,22432
18941,1,22434
18942,2,22435
18943,1,22436
18944,0,22438
18945,1,22439
18946,1,22440
18947,3,22441
18948,1,22442
18949,0,22443
18950,2,22446
18951,0,22447
18952,1,22448
18953,3,22449
18954,1,22450
18955,3,22451
18956,1,22452
18957,3,22453
18958,0,22454
18959,2,22456
18960,3,22457
18961,2,22460
18962,0,22461
18963,2,22462
18964,2,22463
18965,0,22465
18966,1,22466
18967,0,22467
18968,0,22469
18969,3,22470
18970,0,22472
18971,2,22473
18972,1,22474
18973,1,22475
18974,1,22476
18975,1,22477
18976,1,22478
18977,0,22479
18978,1,22480
18979,1,22481
18980,1,22482
18981,0,22483
18982,2,22485
18983,1,22486
18984,1,22487
18985,1,22488
18986,2,22489
18987,2,22490
18988,2,22491
18989,2,22492
18990,1,22494
18991,1,22496
18992,0,22498
18993,1,22500
18994,0,22501
18995,2,22502
18996,1,22503
18997,3,22504
18998,3,22505
18999,1,22507
19000,1,22508
19001,1,22509
19002,1,22510
19003,3,22511
19004,2,22512
19005,1,22513
19006,0,22514
19007,1,22515
19008,0,22516
19009,2,22517
19010,3,22518
19011,3,22520
19012,0,22521
19013,0,22523
19014,2,22524
19015,2,22525
19016,3,22526
19017,2,22527
19018,2,22528
19019,3,22529
19020,1,22530
19021,2,22532
19022,1,22535
19023,2,22536
19024,0,22538
19025,0,22539
19026,0,22540
19027,1,22541
19028,3,22542
19029,1,22544
19030,3,22545
19031,2,22546
19032,0,22547
19033,2,22548
19034,1,22549
19035,1,22551
19036,0,22553
19037,3,22554
19038,1,22555
19039,1,22556
19040,1,22557
19041,0,22558
19042,1,22559
19043,0,22561
19044,0,22562
19045,1,22563
19046,0,22564
19047,3,22566
19048,2,22567
19049,2,22568
19050,2,22570
19051,3,22572
19052,3,22574
19053,1,22575
19054,3,22576
19055,2,22577
19056,2,22578
19057,0,22579
19058,3,22580
19059,1,22582
19060,3,22583
19061,1,22584
19062,2,22585
19063,2,22586
19064,3,22587
19065,0,22588
19066,0,22590
19067,1,22591
19068,3,22592
19069,1,22593
19070,2,22594
19071,0,22595
19072,2,22596
19073,0,22598
19074,0,22600
19075,3,22601
19076,2,22602
19077,1,22603
19078,2,22605
19079,1,22606
19080,2,22607
19081,1,22608
19082,0,22609
19083,2,22610
19084,1,22611
19085,0,22612
19086,0,22613
19087,1,22614
19088,0,22616
19089,1,22617
19090,1,22618
19091,0,22619
19092,2,22620
19093,1,22621
19094,1,22623
19095,3,22624
19096,2,22625
19097,3,22626
19098,0,22628
19099,1,22630
19100,1,22631
19101,1,22633
19102,1,22634
19103,1,22635
19104,2,22636
19105,1,22637
19106,2,22638
19107,2,22639
19108,1,22640
19109,1,22641
19110,0,22642
19111,2,22643
19112,1,22644
19113,1,22645
19114,3,22646
19115,1,22648
19116,2,22649
19117,0,22650
19118,3,22651
19119,3,22652
19120,1,22653
19121,0,22654
19122,1,22655
19123,1,22656
19124,1,22658
19125,0,22660
19126,3,22663
19127,2,22665
19128,2,22667
19129,0,22668
19130,2,22669
19131,0,22670
19132,1,22671
19133,0,22672
19134,3,22673
19135,1,22674
19136,1,22675
19137,1,22676
19138,3,22677
19139,0,22679
19140,0,22680
19141,0,22681
19142,2,22682
19143,1,22683
19144,0,22684
19145,1,22685
19146,2,22686
19147,2,22687
19148,1,22689
19149,2,22691
19150,1,22692
19151,0,22693
19152,1,22694
19153,2,22695
19154,0,22696
19155,3,22697
19156,1,22699
19157,0,22700
19158,0,22701
19159,3,22702
19160,1,22703
19161,2,22704
19162,1,22705
19163,1,22706
19164,0,22710
19165,0,22711
19166,2,22712
19167,0,22714
19168,0,22715
19169,2,22718
19170,3,22719
19171,1,22721
19172,3,22722
19173,1,22723
19174,2,22724
19175,1,22725
19176,1,22726
19177,2,22727
19178,2,22728
19179,2,22729
19180,1,22730
19181,2,22731
19182,2,22732
19183,1,22733
19184,1,22734
19185,2,22735
19186,1,22736
19187,1,22737
19188,1,22738
19189,1,22739
19190,1,22741
19191,2,22742
19192,2,22743
19193,3,22746
19194,2,22747
19195,2,22748
19196,0,22749
19197,3,22750
19198,1,22751
19199,2,22752
19200,1,22753
19201,0,22754
19202,1,22755
19203,1,22756
19204,2,22758
19205,1,22759
19206,0,22760
19207,2,22761
19208,0,22764
19209,1,22765
19210,2,22766
19211,1,22767
19212,1,22768
19213,0,22769
19214,3,22770
19215,2,22771
19216,1,22772
19217,0,22773
19218,3,22774
19219,1,22775
19220,2,22778
19221,0,22779
19222,1,22780
